EIN,NAME,COND,soi.year,DBA_NAME,GRP_RET_FOR_AFFLTS,GRP_EXMPT_NUM,ISSR_EIN_A,ISSR_EIN_B,ISSR_EIN_C,ISSR_EIN_D
111586595,LOCAL 1205 WELFARE FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
111586595,LOCAL 1205 WELFARE FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
111586595,LOCAL 1205 WELFARE FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
111586595,LOCAL 1205 WELFARE FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
111615840,EMPIRE STATE REGIONAL COUNCIL OF CARPENTERS,NA,2008,NA,N,143,NA,NA,NA,NA
111615840,EMPIRE STATE REGIONAL COUNCIL OF CARPENTERS,NA,2009,NA,N,143,NA,NA,NA,NA
111627279,GENERAL BUILDING LABORERS LOCAL 66 WELFARE FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
111627279,GENERAL BUILDING LABORERS LOCAL 66 WELFARE FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
111627279,GENERAL BUILDING LABORERS LOCAL 66 WELFARE FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
111627279,GENERAL BUILDING LABORERS LOCAL 66 WELFARE FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
111627279,GENERAL BUILDING LABORERS LOCAL 66 WELFARE FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
111628171,LABORERS UNION LOCAL 1298 OF NASSAU & SUFFOLK COUNTIES WELFA,NA,2008,NA,N,NA,NA,NA,NA,NA
111628171,LABORERS UNION LOCAL 1298 OF NASSAU & SUFFOLK COUNTIES WELFA,NA,2009,NA,N,NA,NA,NA,NA,NA
111628171,LABORERS UNION LOCAL 1298 OF NASSAU & SUFFOLK COUNTIES WELFA,NA,2010,NA,N,NA,NA,NA,NA,NA
111628171,LABORERS UNION LOCAL 1298 OF NASSAU & SUFFOLK COUNTIES WELFA,NA,2011,NA,N,NA,NA,NA,NA,NA
111628171,LABORERS UNION LOCAL 1298 OF NASSAU & SUFFOLK COUNTIES WELFA,NA,2012,NA,N,NA,NA,NA,NA,NA
111630810,IBEW LOCAL 25 HEALTH & BENEFIT FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
111630810,IBEW LOCAL 25 HEALTH & BENEFIT FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
111630810,IBEW LOCAL 25 HEALTH & BENEFIT FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
111630810,IBEW LOCAL 25 HEALTH & BENEFIT FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
111630810,IBEW LOCAL 25 HEALTH & BENEFIT FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
111637886,LOCAL 804 WELFARE TRUST FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
111637886,LOCAL 804 WELFARE TRUST FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
111637886,LOCAL 804 WELFARE TRUST FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
111637886,Welfare Trust Fund Local 804,NA,2008,NA,N,NA,NA,NA,NA,NA
111637886,Welfare Trust Fund Local 804,NA,2009,NA,N,NA,NA,NA,NA,NA
111653210,RDWA - 8 INSURANCE & TRUST FUND UNITED UNION OF ROOFERS,NA,2010,NA,N,NA,NA,NA,NA,NA
111653210,RDWA - 8 INSURANCE & TRUST FUND UNITED UNION OF ROOFERS,NA,2011,NA,N,NA,NA,NA,NA,NA
111653210,RDWA - 8 INSURANCE & TRUST FUND UNITED UNION OF ROOFERS,NA,2012,NA,N,NA,NA,NA,NA,NA
111653210,RDWA 8 INSURANCE & TRUST,NA,2009,NA,N,NA,NA,NA,NA,NA
111671750,DEEPDALE INC,NA,2008,NA,N,NA,NA,NA,NA,NA
111671750,DEEPDALE INC,NA,2009,NA,N,NA,NA,NA,NA,NA
111671750,DEEPDALE INC,NA,2010,NA,N,NA,NA,NA,NA,NA
111671750,DEEPDALE INC,NA,2011,NA,N,NA,NA,NA,NA,NA
111671750,DEEPDALE INC,NA,2012,NA,N,NA,NA,NA,NA,NA
111679626,GARDINERS BAY COUNTRY CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
111690171,SEAFARERS INTERNATIONAL UNION OF NORTH AMERICA - AGLIWD,NA,2008,NA,N,NA,NA,NA,NA,NA
111690171,SEAFARERS INTERNATIONAL UNION OF NORTH AMERICA - AGLIWD,NA,2009,NA,N,NA,NA,NA,NA,NA
111690171,SEAFARERS INTERNATIONAL UNION OF NORTH AMERICA - AGLIWD,NA,2010,NA,N,NA,NA,NA,NA,NA
111690171,SEAFARERS INTERNATIONAL UNION OF NORTH AMERICA - AGLIWD,NA,2011,NA,N,NA,NA,NA,NA,NA
111690171,SEAFARERS INTERNATIONAL UNION OF NORTH AMERICA - AGLIWD,NA,2012,NA,N,NA,NA,NA,NA,NA
111704511,AMERICAN HOCKEY LEAGUE,NA,2008,NA,N,NA,NA,NA,NA,NA
111704511,AMERICAN HOCKEY LEAGUE,NA,2011,NA,N,NA,NA,NA,NA,NA
111704511,AMERICAN HOCKEY LEAGUE,NA,2012,NA,N,NA,NA,NA,NA,NA
111704823,ELECTRICAL INDUSTRY BOARD OF NASSAU AND SUFFOLK COUNTIES NEW,NA,2009,NA,N,NA,NA,NA,NA,NA
111704823,ELECTRICAL INDUSTRY BOARD OF NASSAU AND SUFFOLK COUNTIES NEW,NA,2010,NA,N,NA,NA,NA,NA,NA
111704824,ISLAND HILLS GOLF CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
111704824,ISLAND HILLS GOLF CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
111704824,ISLAND HILLS GOLF CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
111704824,ISLAND HILLS GOLF CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
111704824,"ISLAND HILLS GOLF CLUB, INC",NA,2008,NA,N,NA,NA,NA,NA,NA
111730718,IBEW LOCAL 25 VHT FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
111730718,IBEW LOCAL 25 VHT FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
111730718,IBEW LOCAL 25 VHT FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
111740492,NOITU INSURANCE TRUST FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
111740492,NOITU INSURANCE TRUST FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
111740492,NOITU INSURANCE TRUST FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
111740492,NOITU INSURANCE TRUST FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
111740492,NOITU INSURANCE TRUST FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
111779250,UNITED UNION OF ROOFERS - LOCAL 8,NA,2010,NA,N,NA,NA,NA,NA,NA
111779250,UNITED UNION OF ROOFERS - LOCAL 8,NA,2011,NA,N,NA,NA,NA,NA,NA
111779250,UNITED UNION OF ROOFERS - LOCAL 8,NA,2012,NA,N,NA,NA,NA,NA,NA
111779250,UNITED UNION OF ROOFERS LOCAL 8,NA,2009,NA,N,NA,NA,NA,NA,NA
111782177,BAKERY & CONFECTIONERY WORKERS LOCAL #3,NA,2008,NA,N,NA,NA,NA,NA,NA
111782177,BAKERY & CONFECTIONERY WORKERS UNION LOCAL 3 WELFARE FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
111782177,BAKERY & CONFECTIONERY WORKERS UNION LOCAL 3 WELFARE FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
111782177,BAKERY & CONFECTIONERY WORKERS UNION LOCAL 3 WELFARE FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
111782177,BAKERY & CONFECTIONERY WORKERS UNION LOCAL 3 WELFARE FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
111823976,UNITED WELFARE FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
111823976,UNITED WELFARE FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
111823976,UNITED WELFARE FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
111823976,UNITED WELFARE FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
111823976,UNITED WELFARE FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
111839597,BAKERY CONFECTIONERY TOBACCO WKRS & GRAIN MILLERS LOC 102 WE,NA,2009,NA,N,NA,NA,NA,NA,NA
111839597,BAKERY CONFECTIONERY TOBACCO WKRS & GRAIN MILLERS LOC 102 WE,NA,2012,NA,N,NA,NA,NA,NA,NA
111839597,BAKERY CONVECTIONERY TOBACCO WORKERS & GRAIN MILLERS LOCAL 1,NA,2010,NA,N,NA,NA,NA,NA,NA
111839597,BAKERY CONVECTIONERY TOBACCO WORKERS & GRAIN MILLERS LOCAL 1,NA,2011,NA,N,NA,NA,NA,NA,NA
111839597,BKRY CONFECTIONARY TOBACCO WKRS GRAIN MILLERS LOCAL 102,NA,2008,NA,N,NA,NA,NA,NA,NA
111852585,PLUMBERS LOCAL UNION NO 1 VACATION AND HOLIDAY FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
111852585,PLUMBERS LOCAL UNION NO 1 VACATION AND HOLIDAY FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
111852585,PLUMBERS LOCAL UNION NO 1 VACATION AND HOLIDAY FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
111852585,PLUMBERS LOCAL UNION NO 1 VACATION AND HOLIDAY FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
111852585,PLUMBERS LOCAL UNION NO 1 VACATION AND HOLIDAY FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
111867969,UNITED BROTHERHOOD OF ALUMINUM AND METAL WORKERS OF NORTH AM,NA,2009,NA,N,NA,NA,NA,NA,NA
111867969,UNITED BROTHERHOOD OF ALUMINUM AND METAL WORKERS OF NORTH AM,NA,2010,NA,N,NA,NA,NA,NA,NA
111867969,UNITED BROTHERHOOD OF ALUMINUM AND METAL WORKERS OF NORTH AM,NA,2011,NA,N,NA,NA,NA,NA,NA
111867969,UNITED BROTHERHOOD OF ALUMINUM AND METAL WORKERS OF NORTH AM,NA,2012,NA,N,NA,NA,NA,NA,NA
111870373,PLUMBERS LOCAL UNION NO 1 ADDITIONAL SECURITY BENEFIT FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
111870373,PLUMBERS LOCAL UNION NO 1 ADDITIONAL SECURITY BENEFIT FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
111870373,PLUMBERS LOCAL UNION NO 1 ADDITIONAL SECURITY BENEFIT FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
111870373,PLUMBERS LOCAL UNION NO 1 ADDITIONAL SECURITY BENEFIT FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
111870373,PLUMBERS LOCAL UNION NO 1 ADDITIONAL SECURITY BENEFIT FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
111875256,STANDARDBRED OWNERS ASSN WELFARE FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
111883681,ROCKVILLE LINKS CORP,NA,2008,NA,N,NA,NA,NA,NA,NA
111883681,ROCKVILLE LINKS CORP,NA,2009,NA,N,NA,NA,NA,NA,NA
111883681,ROCKVILLE LINKS CORP,NA,2010,NA,N,NA,NA,NA,NA,NA
111883681,ROCKVILLE LINKS CORP,NA,2011,NA,N,NA,NA,NA,NA,NA
111887798,BOARD OF TTEE-PRODUCTION WORKERS UNION-LOCAL 148 WELFARE FD,NA,2009,NA,N,NA,NA,NA,NA,NA
111887798,BOARD OF TTEE-PRODUCTION WORKERS UNION-LOCAL 148 WELFARE FD,NA,2010,NA,N,NA,NA,NA,NA,NA
111887798,BOARD OF TTEE-PRODUCTION WORKERS UNION-LOCAL 148 WELFARE FD,NA,2011,NA,N,NA,NA,NA,NA,NA
111887798,BOARD OT TRUSTEE-PRODUCTION WORKERS UNION -LOCAL 148 WELFARE,NA,2008,NA,N,NA,NA,NA,NA,NA
111887798,WELFARE FUND PRODUCTION WORKERS LOCAL UNION 148,NA,2012,NA,N,NA,NA,NA,NA,NA
111929852,AMERICAN MARITIME OFFICERS VACATION PLAN,NA,2008,NA,N,NA,NA,NA,NA,NA
111929852,AMERICAN MARITIME OFFICERS VACATION PLAN,NA,2009,NA,N,NA,NA,NA,NA,NA
111929852,AMERICAN MARITIME OFFICERS VACATION PLAN,NA,2010,NA,N,NA,NA,NA,NA,NA
111929852,AMERICAN MARITIME OFFICERS VACATION PLAN,NA,2011,NA,N,NA,NA,NA,NA,NA
111929852,AMERICAN MARITIME OFFICERS VACATION PLAN,NA,2012,NA,N,NA,NA,NA,NA,NA
111948870,LOYAL ORDER OF MOOSE LODGE RIVERHEAD NO 1742,NA,2008,NA,N,NA,NA,NA,NA,NA
111948870,LOYAL ORDER OF MOOSE LODGE RIVERHEAD NO 1742,NA,2010,NA,N,NA,NA,NA,NA,NA
111955915,LOCAL 298 HEALTH FUND II,NA,2008,NA,N,NA,NA,NA,NA,NA
111955915,LOCAL 298 HEALTH FUND II,NA,2009,NA,N,NA,NA,NA,NA,NA
111955915,LOCAL 298 HEALTH FUND II,NA,2010,NA,N,NA,NA,NA,NA,NA
111955915,LOCAL 298 HEALTH FUND II,NA,2011,NA,N,NA,NA,NA,NA,NA
111955915,LOCAL 298 HEALTH FUND II,NA,2012,NA,N,NA,NA,NA,NA,NA
111960057,SOUTH FORK COUNTRY CLUB INC,NA,2008,NA,N,NA,NA,NA,NA,NA
111960057,SOUTH FORK COUNTRY CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
111960057,SOUTH FORK COUNTRY CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
111960057,SOUTH FORK COUNTRY CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
111960057,SOUTH FORK COUNTRY CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
111962524,BAY TERRACE COUNTRY CLUB INC,NA,2008,NA,N,NA,NA,NA,NA,NA
111962524,BAY TERRACE COUNTRY CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
111962524,BAY TERRACE COUNTRY CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
111962524,BAY TERRACE COUNTRY CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
111962524,BAY TERRACE COUNTRY CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
111966978,American Maritime Officers,NA,2008,NA,N,NA,NA,NA,NA,NA
111966978,American Maritime Officers,NA,2009,NA,N,NA,NA,NA,NA,NA
111966978,AMERICAN MARITIME OFFICERS,NA,2010,NA,N,NA,NA,NA,NA,NA
111966978,AMERICAN MARITIME OFFICERS,NA,2011,NA,N,NA,NA,NA,NA,NA
111966978,AMERICAN MARITIME OFFICERS,NA,2012,NA,N,NA,NA,NA,NA,NA
111967540,OLD WESTBURY GOLF AND COUNTRY CLUB INC,NA,2008,COUNTRY CLUB INC,N,NA,NA,NA,NA,NA
111967540,OLD WESTBURY GOLF AND COUNTRY CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
111967540,OLD WESTBURY GOLF AND COUNTRY CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
111967540,OLD WESTBURY GOLF AND COUNTRY CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
111967540,OLD WESTBURY GOLF AND COUNTRY CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
111968437,AMALGAMATED WORKERS UNION LOCAL 88,NA,2009,NA,N,NA,NA,NA,NA,NA
111968437,AMALGAMATED WORKERS UNION LOCAL 88 WELFARE FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
111968437,Local 1102 Amalgamated Welfare Fund,NA,2011,NA,N,NA,NA,NA,NA,NA
111968437,Local 1102 Amalgamated Welfare Fund,NA,2012,NA,N,NA,NA,NA,NA,NA
111968437,LOCAL 1102 AMALGAMATED WELFARE FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
111969547,PINE HOLLOW COUNTRY CLUB INC,NA,2008,NA,N,NA,NA,NA,NA,NA
111969547,PINE HOLLOW COUNTRY CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
111969547,PINE HOLLOW COUNTRY CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
111969547,PINE HOLLOW COUNTRY CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
111969547,PINE HOLLOW COUNTRY CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
111975038,THE MUTTONTOWN CLUB INC,NA,2008,NA,N,NA,NA,NA,NA,NA
111975038,THE MUTTONTOWN CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
111975038,THE MUTTONTOWN CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
111975038,THE MUTTONTOWN CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
111975038,THE MUTTONTOWN CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
111980218,Delta Dental of New York Inc,NA,2008,NA,N,NA,NA,NA,NA,NA
111980218,Delta Dental of New York Inc,NA,2009,NA,N,NA,NA,NA,NA,NA
111980218,Delta Dental of New York Inc,NA,2010,NA,N,NA,NA,NA,NA,NA
111980218,DELTA DENTAL OF NEW YORK INC,NA,2011,NA,N,NA,NA,NA,NA,NA
111980218,DELTA DENTAL OF NEW YORK INC,NA,2012,NA,N,NA,NA,NA,NA,NA
111995786,TAM O'SHANTER CLUB INC,NA,2008,NA,N,NA,NA,NA,NA,NA
111995786,TAM O'SHANTER CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
111995786,TAM O'SHANTER CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
112007149,THE WOODCREST CLUB INC CO SILVERMAN ACAMPORA LLP,NA,2009,NA,N,NA,NA,NA,NA,NA
112019571,SUFFOLK COUNTY POLICE BENEVOLENT ASSOCIATION INC,NA,2008,NA,N,NA,NA,NA,NA,NA
112019571,SUFFOLK COUNTY POLICE BENEVOLENT ASSOCIATION INC,NA,2009,NA,N,NA,NA,NA,NA,NA
112019571,SUFFOLK COUNTY POLICE BENEVOLENT ASSOCIATION INC,NA,2010,NA,N,NA,NA,NA,NA,NA
112019571,SUFFOLK COUNTY POLICE BENEVOLENT ASSOCIATION INC,NA,2011,NA,N,NA,NA,NA,NA,NA
112019571,SUFFOLK COUNTY POLICE BENEVOLENT ASSOCIATION INC,NA,2012,NA,N,NA,NA,NA,NA,NA
112024569,Council of Supervisors & Administrators,NA,2009,NA,N,NA,NA,NA,NA,NA
112024569,Council of Supervisors & Administrators,NA,2010,NA,N,NA,NA,NA,NA,NA
112024569,Council of Supervisors & Administrators,NA,2011,NA,N,NA,NA,NA,NA,NA
112024569,Council of Supervisors & Administrators,NA,2012,NA,N,NA,NA,NA,NA,NA
112024569,COUNCIL OF SUPERVISORS & ADMINISTRATORS NEW YORK CITY,NA,2008,NA,N,NA,NA,NA,NA,NA
112026365,4918 CLUB INC,NA,2008,NA,N,NA,NA,NA,NA,NA
112026365,4918 CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
112028458,MILL RIVER CLUB INC,NA,2008,NA,N,NA,NA,NA,NA,NA
112028458,MILL RIVER CLUB INC,NA,2009,NA,N,NA,NA,NA,NA,NA
112069773,MANHASSET BAY SPORTSMAN CLUB INC,NA,2010,NA,N,NA,NA,NA,NA,NA
112069773,MANHASSET BAY SPORTSMAN CLUB INC,NA,2011,NA,N,NA,NA,NA,NA,NA
112069773,MANHASSET BAY SPORTSMAN CLUB INC,NA,2012,NA,N,NA,NA,NA,NA,NA
112099708,SEAFARERS HARRY LUNDEBERG SCHOOL OF SEAMANSHIP,NA,2008,NA,N,NA,NA,NA,NA,NA
112099708,SEAFARERS HARRY LUNDEBERG SCHOOL OF SEAMANSHIP,NA,2009,NA,N,NA,NA,NA,NA,NA
112099708,SEAFARERS HARRY LUNDEBERG SCHOOL OF SEAMANSHIP,NA,2010,NA,N,NA,NA,NA,NA,NA
112099708,SEAFARERS HARRY LUNDEBERG SCHOOL OF SEAMANSHIP,NA,2011,NA,N,NA,NA,NA,NA,NA
112099708,SEAFARERS HARRY LUNDEBERG SCHOOL OF SEAMANSHIP,NA,2012,NA,N,NA,NA,NA,NA,NA
112159859,ROAD CARRIERS LOCAL 707 WELFARE,NA,2011,NA,N,NA,NA,NA,NA,NA
112159859,ROAD CARRIERS LOCAL 707 WELFARE FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
112159859,ROAD CARRIERS LOCAL 707 WELFARE FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
112159859,ROAD CARRIERS LOCAL 707 WELFARE FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
112159859,ROAD CARRIERS LOCAL 707 WELFARE FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
112160243,EAST FARMINGDALE VOLUNTEER FIRE CO INC,NA,2008,NA,N,NA,NA,NA,NA,NA
112160243,EAST FARMINGDALE VOLUNTEER FIRE CO INC,NA,2009,NA,N,NA,NA,NA,NA,NA
112160243,EAST FARMINGDALE VOLUNTEER FIRE CO INC,NA,2010,NA,N,NA,NA,NA,NA,NA
112160243,EAST FARMINGDALE VOLUNTEER FIRE CO INC,NA,2011,NA,N,NA,NA,NA,NA,NA
112160243,EAST FARMINGDALE VOLUNTEER FIRE CO INC,NA,2012,NA,N,NA,NA,NA,NA,NA
112160889,VALLEY STREAM TCHRS ASSOC 1633 AFT,NA,2010,NA,N,787,NA,NA,NA,NA
112160889,VALLEY STREAM TCHRS ASSOC 1633 AFT,NA,2012,NA,N,787,NA,NA,NA,NA
112212659,ADDITIONAL SECURITY BENEFITS PLAN OF THE ELECTRICAL INDUSTRY,NA,2008,NA,N,NA,NA,NA,NA,NA
112212659,ADDITIONAL SECURITY BENEFITS PLAN OF THE ELECTRICAL INDUSTRY,NA,2009,NA,N,NA,NA,NA,NA,NA
112212659,ADDITIONAL SECURITY BENEFITS PLAN OF THE ELECTRICAL INDUSTRY,NA,2010,NA,N,NA,NA,NA,NA,NA
112212659,ADDITIONAL SECURITY BENEFITS PLAN OF THE ELECTRICAL INDUSTRY,NA,2011,NA,N,NA,NA,NA,NA,NA
112212659,ADDITIONAL SECURITY BENEFITS PLAN OF THE ELECTRICAL INDUSTRY,NA,2012,NA,N,NA,NA,NA,NA,NA
112248726,DISABLED AMERICAN VETERANS DEPARTMENT OF NEW YORK INC,NA,2011,NA,N,NA,NA,NA,NA,NA
112248726,DISABLED AMERICAN VETERANS DEPARTMENT OF NEW YORK INC,NA,2012,NA,N,NA,NA,NA,NA,NA
112248726,DISABLED AMERICAN VETERANS DEPTOF NEW Y,NA,2009,NA,N,NA,NA,NA,NA,NA
112248726,DISABLED AMERICAN VETERANS DEPTOF NEW YORK,NA,2008,NA,N,NA,NA,NA,NA,NA
112252603,UNITED CRAFTS BENEFIT FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
112252603,UNITED CRAFTS BENEFIT FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
112252603,UNITED CRAFTS BENEFIT FUND,NA,2010,NA,Y,NA,NA,NA,NA,NA
112252603,UNITED CRAFTS BENEFIT FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
112252603,UNITED CRAFTS BENEFIT FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
112273677,American Postal Workers AFL-CIO Local Union 1022,NA,2011,NA,N,NA,NA,NA,NA,NA
112273677,AMERICAN POSTAL WORKERS AFL-CIO LOCAL UNION 1022,NA,2012,NA,N,NA,NA,NA,NA,NA
112273677,AMERICAN POSTAL WORKERS UNION #1022,NA,2008,NA,N,NA,NA,NA,NA,NA
112273677,AMERICAN POSTAL WORKERS UNION #1022,NA,2009,NA,N,NA,NA,NA,NA,NA
112273677,AMERICAN POSTAL WORKERS UNION #1022,NA,2010,NA,N,NA,NA,NA,NA,NA
112298125,GREATER NEW YORK BRIDGE ASSOCIATION,NA,2009,NA,N,NA,NA,NA,NA,NA
112298125,GREATER NEW YORK BRIDGE ASSOCIATION,NA,2012,NA,N,NA,NA,NA,NA,NA
112307228,AMERICAN FEDERATION OF TEACHERS NASSAU COMM COLL 3150,NA,2008,NA,N,NA,NA,NA,NA,NA
112307228,AMERICAN FEDERATION OF TEACHERS NASSAU COMM COLL 3150,NA,2009,NA,N,787,NA,NA,NA,NA
112307228,AMERICAN FEDERATION OF TEACHERS NASSAU COMM COLL 3150,NA,2010,NA,N,787,NA,NA,NA,NA
112307228,AMERICAN FEDERATION OF TEACHERS NASSAU COMMUNITY COLLEGE LOC,NA,2011,NA,N,NA,NA,NA,NA,NA
112307228,AMERICAN FEDERATION OF TEACHERS NASSAU COMMUNITY COLLEGE LOC,NA,2012,NA,N,NA,NA,NA,NA,NA
112365204,SUFFOLK COUNTY MUNICIPAL EMPLOYEES BENEFIT FUND,NA,2008,NA,N,NA,NA,NA,NA,NA
112365204,SUFFOLK COUNTY MUNICIPAL EMPLOYEES BENEFIT FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
112365204,SUFFOLK COUNTY MUNICIPAL EMPLOYEES BENEFIT FUND,NA,2010,NA,N,NA,NA,NA,NA,NA
112365204,SUFFOLK COUNTY MUNICIPAL EMPLOYEES BENEFIT FUND,NA,2011,NA,N,NA,NA,NA,NA,NA
112365204,SUFFOLK COUNTY MUNICIPAL EMPLOYEES BENEFIT FUND,NA,2012,NA,N,NA,NA,NA,NA,NA
112392159,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 14-14B WELF,NA,2008,NA,N,NA,NA,NA,NA,NA
112392159,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 14-14B WELF,NA,2009,NA,N,NA,NA,NA,NA,NA
112392159,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 14-14B WELF,NA,2010,NA,N,NA,NA,NA,NA,NA
112392159,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 14-14B WELF,NA,2011,NA,N,NA,NA,NA,NA,NA
112392159,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 14-14B WELF,NA,2012,NA,N,NA,NA,NA,NA,NA
112399515,National Association of Professional Surplus Lines Offices L,NA,2010,NA,N,NA,NA,NA,NA,NA
112399515,NATIONAL ASSOCIATION OF PROFESSIONAL SURPLUS LINES OFFICES L,NA,2011,NA,N,NA,NA,NA,NA,NA
112399515,NATIONAL ASSOCIATION OF PROFESSIONAL SURPLUS LINES OFFICES L,NA,2012,NA,N,NA,NA,NA,NA,NA
112399515,NATL ASSN OF PROFESSIONAL SURPLUS LINES OFFICES,NA,2008,NA,N,NA,NA,NA,NA,NA
112399515,NATL ASSN OF PROFESSIONAL SURPLUS LINES OFFICES,NA,2009,NA,N,NA,NA,NA,NA,NA
112422793,ELECTRICAL INDUSTRY REAL ESTATE FUND,NA,2009,NA,N,NA,NA,NA,NA,NA
112422793,ELECTRICAL INDUSTRY REAL ESTATE FUND INC,NA,2008,NA,N,NA,NA,NA,NA,NA
112426215,SENIOR CITIZENS HOUSING COMMITTEE INC,NA,2008,NA,N,NA,NA,NA,NA,NA
112426215,SENIOR CITIZENS HOUSING COMMITTEE INC,NA,2009,NA,N,NA,NA,NA,NA,NA
112426215,SENIOR CITIZENS HOUSING COMMITTEEINC,NA,2010,NA,N,NA,NA,NA,NA,NA
112426215,SENIOR CITIZENS HOUSING COMMITTEEINC,NA,2011,NA,N,NA,NA,NA,NA,NA
112426215,SENIOR CITIZENS HOUSING COMMITTEEINC,NA,2012,NA,N,NA,NA,NA,NA,NA
112446990,FEDERAL LAW ENFORCEMENT OFFICERS ASSOCIATION,NA,2012,NA,N,NA,NA,NA,NA,NA
